customer_id,company_name,employee_count,annual_revenue_m,tech_stack_size,cloud_maturity_score,website_visits_30d,whitepaper_downloads,demo_requests,email_open_rate,webinar_attendance,competitor_product_count,integration_needs,security_compliance_req,api_usage_intent,relationship_age_months,previous_churn_risk,support_tickets_90d,csm_relationship_score,industry_growth_rate,competitive_pressure_idx,budget_cycle_quarter,discount_sensitivity,sla_sensitivity,training_sensitivity,implementation_support_sensitivity,budget_cycle_q1,budget_cycle_q2,budget_cycle_q3,budget_cycle_q4,expansion_revenue_potential,recommended_promotion_idx,recommended_promotion,predicted_expansion_revenue
CUST_00124,Company_124,972,369.37927140587567,12,5.616671182648285,13,0,1,0.6782638748312019,1,0,6,1,0.375479257854341,19.13626112551747,0.14748358571501424,3,7.123924822206974,0.0507086180724395,3.904936105123193,Q2,0.686069575910412,0.4047723627516442,0.0447005874254674,0.33656272379956614,0,1,0,0,104.58207956793517,0,Price Discount (15-20%),103.88536927612441
CUST_00125,Company_125,10782,29.563520575140533,8,7.031615523967879,8,1,2,0.7188394523540499,1,3,10,1,0.9337850299883758,17.035974462020526,0.0805061837833892,5,3.499727892702285,0.02362176613757967,7.097851227075286,Q1,0.23458478437599992,0.19214267535337143,0.19589808861562574,0.6645462852479812,1,0,0,0,115.95913618609772,3,Implementation Support (40 hours),113.98012903151131
CUST_00126,Company_126,91,16.651065621832256,8,4.88822508766034,6,4,0,0.8763619854327522,0,2,4,1,0.5911275247650363,22.167834080797746,0.33806614693681836,2,4.960495641725158,0.025324410674549516,5.804713202462352,Q2,0.4102803272171358,0.6657549783525984,0.3785255704160534,0.6049575153955327,0,1,0,0,64.82103671604665,1,Extended SLA (99.99% uptime),70.44080490729785
CUST_00127,Company_127,172,46.948708433883176,7,4.15182970797524,9,0,2,0.634943725869444,0,3,3,1,0.25851615587770554,16.430807397712645,0.17347034772589728,2,5.003995213427057,0.06424759621381415,7.74177487964157,Q2,0.7840586892729602,0.2677505418143944,0.4642461165290815,0.47150974060064066,0,1,0,0,77.18242499203195,0,Price Discount (15-20%),75.14956840575014
CUST_00128,Company_128,468,58.37395969423142,15,6.367387758879999,6,2,2,0.6144622993321912,3,4,0,1,0.6042064665603593,9.35385707732266,0.3873918457661389,3,8.587172061475147,0.09744127907514301,5.771030500740445,Q3,0.7620011603003527,0.6108155343240844,0.3229377385540025,0.6754961945111493,0,0,1,0,103.00160336217152,0,Price Discount (15-20%),104.4524829684802
CUST_00129,Company_129,189,202.96424330352664,18,6.283623352616753,7,0,1,0.6078231916662091,2,1,8,1,0.3745053735192904,10.770912572597087,0.4403731107972937,2,2.691660303930292,-0.010954706689664223,6.283859855562172,Q2,0.20721386507760398,0.5113549821632227,0.2450671224207903,0.6676162386169293,0,1,0,0,101.67291254692991,3,Implementation Support (40 hours),96.97112681518975
CUST_00130,Company_130,39,7.163813452898675,11,4.681068166281432,6,3,2,0.5892352557278984,1,1,3,1,0.4970034679032524,3.188958001663038,0.3246141417298632,3,6.977562063616399,0.04488571553054912,3.949213786742625,Q1,0.4999017667145833,0.5747362903118345,0.4268926511435985,0.3338488126770745,1,0,0,0,88.42549864207503,1,Extended SLA (99.99% uptime),87.69835286836458
CUST_00131,Company_131,447,342.22225121574724,12,7.624636714896021,12,2,1,0.6931323299390364,0,1,4,1,0.0992568653892265,18.246791349816426,0.11859353825446141,2,6.831225262331944,0.06389841025371164,2.678148990838167,Q2,0.47000886806335795,0.7561647819463042,0.3714778452841861,0.5906431460342438,0,1,0,0,102.98488482491479,1,Extended SLA (99.99% uptime),103.77912673793527
CUST_00132,Company_132,81,45.16807453602767,12,4.739436414396724,4,2,2,0.6708248846922701,0,2,5,0,0.510859347617776,8.374635347024903,0.4037958153663946,4,6.8231456094437,0.07340641916600725,7.026762820333897,Q4,0.9255415026974756,0.5321885042576628,0.5901822323333512,0.8742107330648677,0,0,0,1,100.99113524530883,0,Price Discount (15-20%),93.66524835283123
CUST_00133,Company_133,820,32.712023977929476,15,5.089246024187496,7,2,1,0.5136316388110899,0,1,3,0,0.3525777481500869,24.39286894822637,0.333834178603223,3,6.976499915868656,0.05957382029207116,4.188318105822512,Q3,0.6089679095656461,0.14527446468179894,0.338207773928741,0.3949707378228115,0,0,1,0,87.06508011523918,0,Price Discount (15-20%),91.48253097655314
CUST_00134,Company_134,101,16.207510561147316,9,6.391672556179304,6,1,0,0.9176634823445484,1,3,2,1,0.5234048302800755,8.731817307119497,0.1680840613734827,4,3.496581304667496,0.10284207649808347,6.931419156865573,Q2,0.5107511742432524,0.9739337416860181,0.3732230657022199,0.6111728918600626,0,1,0,0,79.4652100510379,1,Extended SLA (99.99% uptime),79.6579534833584
CUST_00135,Company_135,4125,7.494519302653437,12,7.579581184257499,10,2,2,0.6743690079794132,0,4,8,1,0.070294411023015,8.899174118831823,0.6092249428836455,5,8.803291566759913,0.050867197799773826,0.6088891476357622,Q2,0.4891603514342974,0.3407551105659051,0.39064076192552183,0.9490556205052227,0,1,0,0,131.4399279696568,3,Implementation Support (40 hours),121.463570371294
CUST_00136,Company_136,124,146.61420788527727,11,3.002904543983381,3,2,1,0.8220802598647042,1,2,4,1,0.6361497428294931,7.800675414049004,0.24655850372601792,3,8.349486643595474,0.08935978371176292,6.644620194898243,Q4,0.5355389637515916,0.1585789431816705,0.14498315200419506,0.5996795939756202,0,0,0,1,95.30556603591695,3,Implementation Support (40 hours),90.92214577916062
CUST_00137,Company_137,248,59.619431965772606,13,3.562507233667877,7,3,1,0.5613013186521141,0,3,3,0,0.04654651252049527,16.561018040922036,0.20507857570874383,1,8.466279302398757,0.030608969889620932,6.6756323122195615,Q4,0.6408818805765485,0.3638588858057509,0.40789330131383217,0.7348903294742437,0,0,0,1,72.77250432897333,3,Implementation Support (40 hours),77.27750126845996
CUST_00138,Company_138,1366,11.612091434970647,18,7.098806450866396,6,3,1,0.18128770365332691,1,1,8,1,0.14282954413186982,4.0957774635435555,0.4802980523300629,1,6.75591484003152,0.0517394883976655,6.49121290238727,Q4,0.6868780070243247,0.44614082634457597,0.5654412998571405,0.6708335658345608,0,0,0,1,108.08818590088299,0,Price Discount (15-20%),106.82293432673333
CUST_00139,Company_139,63,11.540994934487635,11,7.1365072938261935,7,1,0,0.6587915230553428,2,1,5,1,0.3248830796612383,7.215206623298101,0.27051959069581205,2,8.839874139856274,0.013618547726034484,2.2120133105859745,Q4,0.45973471370858177,0.8395258360037359,0.3222419525579413,0.3867985768467752,0,0,0,1,78.65097808950586,1,Extended SLA (99.99% uptime),85.70958089956137
CUST_00140,Company_140,567,36.49073383600219,15,7.014756309582379,5,3,1,0.35340212859944337,1,4,6,1,0.5685551871865366,24.755128175783696,0.21617050048051886,3,7.131692237942283,0.07702593321646983,4.230313053437195,Q4,0.4313930012968818,0.768224952688485,0.2896947844001549,0.4014596058157529,0,0,0,1,94.75961259928943,1,Extended SLA (99.99% uptime),99.32313610774646
CUST_00141,Company_141,2866,404.57042709209315,6,2.8198246427271414,10,3,2,0.865629953122396,3,3,7,1,0.7145378392638128,9.988235562436273,0.18956265438084005,5,9.827665302278616,0.04638671412076471,4.994789653455714,Q4,0.4290484380862812,0.2604676179317322,0.06783484784564563,0.638387364524028,0,0,0,1,95.03854956404992,3,Implementation Support (40 hours),90.11361741166996
CUST_00142,Company_142,36,39.9844399971957,8,5.135284827174667,8,4,0,0.5228654364928895,4,1,10,1,0.3766859676306768,17.639374180784777,0.5703803414532471,2,4.440119008932263,0.06073463187559694,8.15668472730952,Q2,0.9287733716401397,0.2725147337818543,0.29391538685317853,0.6794608919503656,0,1,0,0,75.65683589750495,0,Price Discount (15-20%),77.65221164122794
CUST_00143,Company_143,532,8.991039373973644,13,1.6944017896423849,6,0,0,0.8682886130489126,3,3,7,1,0.19218037445528932,11.197987028748168,0.06398296357391793,1,6.175822857729088,0.04059894106144779,0.9775825874242237,Q1,0.42563786430521594,0.6000891101874514,0.6979717288554039,0.4471554432306411,1,0,0,0,76.5803107908294,2,Training Credits ($10K),78.34769386717893
CUST_00144,Company_144,595,40.654450894392184,18,2.270324661623853,7,1,0,0.9132830992701763,1,2,3,0,0.3123781644252193,22.690748640925882,0.5197379436651657,7,7.751303357782819,0.06759285504977047,2.885836784341671,Q2,0.6277534458803005,0.47365357083838455,0.19040862173072767,0.5345441054735331,0,1,0,0,97.18029611523681,0,Price Discount (15-20%),94.70665463149506
CUST_00145,Company_145,1303,39.35927751914463,13,7.621565665532231,6,0,1,0.5090769094324771,1,2,3,1,0.7659499925320943,12.3431587382109,0.36601503537820396,5,8.329962843354208,0.061923019215672566,3.7198343780811634,Q2,0.6546491625497198,0.16747925776417752,0.36978280914096706,0.7353883416647481,0,1,0,0,104.3227506553341,3,Implementation Support (40 hours),103.35545063854255
CUST_00146,Company_146,63,2.1462798228672617,8,8.882531265172581,14,1,1,0.5424527319072181,2,4,7,1,0.7532773191258678,47.288518791372326,0.4353377149416606,2,4.736400200785115,0.020160457100863814,6.657792153210764,Q2,0.6932529669606534,0.6000360850330476,0.3099680306501349,0.3926865421550837,0,1,0,0,98.50181117689027,0,Price Discount (15-20%),96.12918909339916
CUST_00147,Company_147,55,51.15427978603523,11,6.301052254761248,9,0,2,0.5068454907326619,2,2,3,1,0.13754641655996516,9.166016637829175,0.09883716271089613,2,7.807293192101907,0.02189697702250969,5.599298732478491,Q3,0.6995090207680144,0.3986590133760946,0.1765178708750498,0.3998841554696036,0,0,1,0,97.83103708708695,0,Price Discount (15-20%),97.89247892320955
CUST_00148,Company_148,882,41.38334742285108,11,4.95935506333333,7,2,2,0.9132654541397961,1,2,3,0,0.2506869390406532,22.724368253456916,0.4286581939785852,2,7.301871532052287,0.04916693808975945,6.601830208140433,Q1,0.3201145081556459,0.3219725918724977,0.050234753400126515,0.49178564549204884,1,0,0,0,82.14816748560928,3,Implementation Support (40 hours),92.2906026363068
CUST_00149,Company_149,629,125.89492592003005,21,3.6594817754478157,8,5,1,0.2508514528002289,0,4,3,1,0.6771859376141568,1.3099611200879333,0.3135461070972504,2,4.800058640351502,0.06978721872219973,6.172414337545012,Q1,0.3408844596804022,0.9276342300364657,0.4338375496424284,0.7633044008979085,1,0,0,0,97.85754398772171,1,Extended SLA (99.99% uptime),92.00911831088101
CUST_00150,Company_150,587,502.07389694829703,21,1.0983618412734073,8,0,0,0.48935116135215134,2,4,8,1,0.6967545107609519,2.4374823030331574,0.18962598192274768,1,6.058439987722894,0.10588686659341542,7.38941831531648,Q3,0.5780554938376646,0.49769691282018846,0.3700539385453441,0.6008133089635366,0,0,1,0,95.39003707580743,3,Implementation Support (40 hours),95.24615447051036
CUST_00151,Company_151,678,211.00419935982987,10,8.954203354488582,12,6,2,0.5686739208093277,0,2,2,1,0.7669221090283657,10.833708971004578,0.5801682126876629,3,6.7147103901046385,0.059089725699971875,2.39145812528672,Q1,0.8539158291476134,0.9343558831471526,0.26831725192104655,0.3986594327439514,1,0,0,0,109.56120411483185,1,Extended SLA (99.99% uptime),107.56886533975486
CUST_00152,Company_152,145,39.54082060553233,11,7.256475111631394,10,0,1,0.34988596598801963,2,1,5,1,0.42840172642918717,4.732906489616203,0.2472069268291446,2,6.996444438799374,0.0802259420746562,4.30079134046389,Q3,0.7584118405320753,0.44788854631855923,0.38633165894651517,0.16640675719829107,0,0,1,0,98.73597200171118,0,Price Discount (15-20%),97.364416358631
CUST_00153,Company_153,571,14.471322167901317,13,3.161666867915221,11,4,1,0.8615443524510398,0,1,4,0,0.17535725731503035,16.9876797094529,0.38131897663646835,6,2.4553211423257135,0.0016144719570749463,7.008211443746145,Q2,0.6004464522268621,0.4023557826901154,0.021468359471656196,0.6035075978262758,0,1,0,0,65.83917451998306,3,Implementation Support (40 hours),71.4572777434728
CUST_00154,Company_154,626,1197.5484214301218,13,5.956127099367104,9,2,1,0.30557220557342873,2,2,2,1,0.2822358667120611,25.621464748734248,0.33678859242118925,6,3.6499483012693474,0.11038867548301948,7.044474954281373,Q1,0.6965922837311008,0.19107985835052574,0.425589921269078,0.7646563918977415,1,0,0,0,109.57674855504489,3,Implementation Support (40 hours),96.74754629136355
CUST_00155,Company_155,138,58.61919020163404,8,1.8623879148025677,5,3,2,0.7579146244046183,3,2,3,1,0.6826175658456918,11.723714914747882,0.1004318025129438,2,6.857233141877533,0.06817058633387578,4.977661530186868,Q2,0.7469779738192767,0.3856472313191606,0.24523296939480588,0.3997564869317823,0,1,0,0,71.56236170642181,0,Price Discount (15-20%),76.89082430115327
CUST_00156,Company_156,6625,55.518436251086996,15,5.356320783217974,6,1,1,0.3028739685534637,5,2,2,1,0.28493435664061956,14.858340805404055,0.41804536582664675,5,7.516665284847627,0.04851186466523661,6.814860174338339,Q4,0.6160215325116981,0.3039593752550608,0.7170867914221181,0.4758526355291079,0,0,0,1,100.38028753776015,2,Training Credits ($10K),103.91023305510512
CUST_00157,Company_157,821,53.040188270608375,8,7.095226863030208,8,4,1,0.5262367631304704,1,2,6,1,0.6311995574963157,17.134366154278847,0.32582883694914694,1,5.654462610836979,0.04505911857626224,5.227852889333037,Q2,0.8425676718346724,0.7124869939737531,0.38577962836906965,0.1743205389169624,0,1,0,0,90.63541063165894,0,Price Discount (15-20%),91.49708175735071
CUST_00158,Company_158,67,69.24851583979243,10,5.010070033579188,6,2,1,0.9043628123655539,2,2,3,1,0.2904619756556817,16.04581264663627,0.13898056746897794,3,6.953259584541135,0.016784006064230056,3.951318786453676,Q1,0.5509034041403309,0.25913833426064103,0.3053464666520257,0.7128264173663352,1,0,0,0,88.56638393605759,3,Implementation Support (40 hours),89.09375710171744
CUST_00159,Company_159,1080,45.91388173661077,14,5.684894602583013,10,1,0,0.8511030492957704,1,2,6,1,0.4389406057537721,6.768303465269733,0.19671816676324566,5,9.199663520046283,0.025361396128394876,4.271360636534645,Q2,0.48622910932836594,0.9316688402873478,0.17375543140367636,0.37350999041455096,0,1,0,0,103.95365087230051,1,Extended SLA (99.99% uptime),101.57343231550081
CUST_00160,Company_160,93,27.429130120558437,16,3.202124827203907,10,0,1,0.4801601765429232,0,2,5,1,0.3425120883411104,12.511022744332536,0.060116447541826414,2,9.26903338955489,0.10731306896400242,0.4463646090466511,Q2,0.5343096356867264,0.16248113835236305,0.5599700205155702,0.6777869291455394,0,1,0,0,96.99720222657928,3,Implementation Support (40 hours),94.46441581228868
CUST_00161,Company_161,1313,28.32569293987391,10,8.406330958852312,7,3,1,0.8370907427451215,2,2,4,0,0.21244214111183368,14.752146099364795,0.41530702710375944,2,5.661612784008159,0.020329866851419628,6.119569276976701,Q3,0.6485406624458098,0.5889084059838295,0.8644217261938701,0.8229142443696992,0,0,1,0,76.94628533366796,2,Training Credits ($10K),84.60327874828232
CUST_00162,Company_162,2293,52.49385293241821,12,7.3776828012946005,8,4,0,0.8503504559372407,1,6,6,1,0.46471133343167287,5.156612561825018,0.19011151361631637,0,9.304569189008623,0.019751967264009653,4.997501182945356,Q1,0.68512599257277,0.2858724487428023,0.7474096966880286,0.6804298741379385,1,0,0,0,101.76936501701985,2,Training Credits ($10K),100.56004920924389
CUST_00163,Company_163,117,28.442664091164705,11,4.374709464853802,12,2,0,0.47769005016944033,1,2,6,0,0.5153021922856263,12.927841389677178,0.15938206223715023,3,5.275827144086391,0.028933385417732632,1.1081867078852998,Q2,0.41882691911525755,0.7273008783310091,0.3198296618184382,0.7437943367449327,0,1,0,0,74.06064557744821,3,Implementation Support (40 hours),72.40063037125243
CUST_00164,Company_164,1711,23.21004271806885,11,3.6555213883049573,8,4,0,0.7249838956678937,0,1,6,0,0.3780557698261259,18.113419728311918,0.26928529406428453,5,2.1405659251345432,0.014054577411161825,5.019640230954694,Q3,0.5381536413602458,0.4484916186288297,0.3693237776829538,0.25909859112363637,0,0,1,0,55.683693100524046,0,Price Discount (15-20%),62.757055460220144
CUST_00165,Company_165,749,62.03608756592731,15,8.250980806317319,8,3,1,0.4010313897042295,1,3,7,1,0.1603571447930056,15.652039251889768,0.2657799039624761,2,9.74987592526434,0.0504591972453653,3.479098962965983,Q1,0.3979303631413613,0.6188058506899595,0.44826182042644,0.7760690641618732,1,0,0,0,124.42926000429925,3,Implementation Support (40 hours),116.9623028709056
CUST_00166,Company_166,1384,40.20644632429312,11,6.148822992894324,12,2,2,0.6886442307954581,2,1,10,1,0.2939950261397827,7.936165430382882,0.19839914286250462,4,7.293413110045507,0.08266731537995717,3.6083889819413475,Q4,0.7962482459201524,0.22010637524677906,0.20721343672927298,0.86094905982306,0,0,0,1,104.61774100167088,3,Implementation Support (40 hours),103.90835157073487
CUST_00167,Company_167,6940,331.88601654215785,15,4.925856686612948,5,5,3,0.6959251960230176,2,5,12,1,0.5999593520876256,26.550910352514485,0.13731058070331606,1,4.417789500727426,0.031685230211839,2.1818762477080655,Q2,0.22658793343810893,0.711150376830175,0.46432238339828585,0.5804677729629029,0,1,0,0,139.01820267589008,1,Extended SLA (99.99% uptime),123.2230984867285
CUST_00168,Company_168,279,2.2678590347155723,12,1.920642425388597,6,1,1,0.5794676439825398,1,2,5,0,0.6772495287515403,14.0722832609475,0.1501574884632958,4,9.021197373236218,0.008800271607175364,6.539895086108975,Q2,0.7953753928838828,0.32875363961611836,0.10022705072980716,0.8731687076925485,0,1,0,0,75.307296043927,3,Implementation Support (40 hours),76.1774765889141
CUST_00169,Company_169,130,202.3114258490095,21,3.64888682189204,9,2,1,0.6756558836236919,1,1,7,1,0.26193975655835877,3.221144190744826,0.16799173012866728,3,5.680972336895972,0.058755839390439615,1.168080158412397,Q2,0.6919285792251473,0.23309725284025787,0.8986283639621524,0.31366861863788237,0,1,0,0,115.61770623549711,2,Training Credits ($10K),102.69662467458045
CUST_00170,Company_170,106,243.5451219237003,7,7.900092425284745,8,2,2,0.5263000191506517,0,2,10,1,0.79335437387845,20.85274401556923,0.055915857247098896,5,5.555801586227319,0.04832676986960561,8.578066029032165,Q2,0.43388994069241593,0.9464324351552306,0.34605666280910213,0.07211431470972435,0,1,0,0,108.73746861778858,1,Extended SLA (99.99% uptime),104.12216664896987
CUST_00171,Company_171,118,4.535483627043994,11,0.847489186704923,13,1,0,0.2983713056526329,1,1,2,0,0.5546514441662099,7.418110663865448,0.24186635219123867,5,4.898093837518464,0.08008173650244874,3.540698493989027,Q2,0.5545236074874699,0.9235688815601043,0.4761730411449495,0.5576532216248802,0,1,0,0,49.53867501473455,1,Extended SLA (99.99% uptime),60.08520025534057
CUST_00172,Company_172,359,36.189712273559586,7,1.1533129095086212,5,0,1,0.20397753717413206,2,0,4,1,0.4234664301179382,8.157038202286307,0.27121693008843323,0,3.711201345833371,0.03636475102093189,8.349443275055448,Q4,0.7509590896659879,0.7888158638375686,0.170648927996771,0.24879966248603255,0,0,0,1,52.99153894664555,1,Extended SLA (99.99% uptime),66.52656409023547
CUST_00173,Company_173,672,34.96232177131293,8,3.7930312920273264,8,3,1,0.7025657623480683,1,5,6,1,0.15904237166017238,7.7174574636544415,0.40847797888206255,1,8.790393882129697,0.04219529661119975,4.8336406472753275,Q4,0.6000001699135221,0.1813211333564022,0.6486932165056207,0.5102173632769201,0,0,0,1,80.48880539843087,2,Training Credits ($10K),83.16326901608662
CUST_00174,Company_174,610,10.084362597037412,15,4.255484388655288,4,3,0,0.5004522543280636,2,3,4,0,0.145727908083132,5.564752205852266,0.2368823073140049,3,8.242172027779894,0.04551408906370193,4.797776965038105,Q1,0.7065238599390524,0.3767510780817791,0.23003879424563084,0.49760250535843353,1,0,0,0,66.30929532282202,0,Price Discount (15-20%),74.5220989429269
CUST_00175,Company_175,1395,21.46921341802467,11,7.947724420046792,3,3,2,0.1652895373366354,2,1,5,1,0.3159075695986042,24.399847935326495,0.21228450106584437,3,6.233547073786046,0.052670123316604464,1.4901752388327607,Q1,0.3343263556056035,0.11666371108488209,0.09760572166583772,0.38023838521414405,1,0,0,0,99.69330750802519,3,Implementation Support (40 hours),100.71193945958571
CUST_00176,Company_176,411,14.401163262553206,12,3.90943833951106,13,2,2,0.6504237791955396,2,4,3,1,0.616606073270508,12.579083800746435,0.5967018594444785,6,5.160646553786869,0.03822314967927231,8.059774495900125,Q3,0.5983226679025461,0.3895022957500581,0.5639975803354189,0.28584839641338444,0,0,1,0,91.02236511584285,0,Price Discount (15-20%),85.37184350416166
CUST_00177,Company_177,3569,447.0741802146351,15,6.2167155531921665,6,3,0,0.9870563562403117,1,0,3,1,0.2353240392467166,9.53215401290126,0.2412823592332556,0,8.086162097409641,0.03336067675861974,1.2948712733214272,Q3,0.7059491764626167,0.659895661427702,0.8979156516730185,0.9861439698112565,0,0,1,0,114.85371017443526,3,Implementation Support (40 hours),110.24659119506336
CUST_00178,Company_178,271,167.80692654837276,14,6.455237230522718,7,3,0,0.5721360136006408,0,2,3,0,0.7343170047162692,5.203321994022659,0.24740026557992284,4,6.974158287476958,-0.005511330546455237,7.866993075577486,Q3,0.2597761750406356,0.6497038820408917,0.43454235467448105,0.1947049423348038,0,0,1,0,76.33738909119766,1,Extended SLA (99.99% uptime),79.74146476946088
CUST_00179,Company_179,23867,251.1037283176539,12,6.358474473502761,10,0,0,0.7909173588947612,3,0,6,1,0.3421783017521405,19.409641348040225,0.23578041486639398,5,5.872001875765363,0.03303838372639649,8.650138923429365,Q4,0.6776759188317784,0.4542313693055927,0.07537526337713384,0.6790875161458132,0,0,0,1,151.2958340676832,3,Implementation Support (40 hours),130.18008534782078
CUST_00180,Company_180,1031,129.80151510997223,13,7.314574469693604,7,1,0,0.7771690498433009,5,4,5,1,0.16524431344813853,17.922893498826763,0.17156838123105944,1,5.6426041694126505,0.07145669804245257,5.222425291044757,Q1,0.9172515805468515,0.25547249305579267,0.383252294045811,0.32074660837945274,1,0,0,0,93.70093323841246,0,Price Discount (15-20%),91.9276235058001
CUST_00181,Company_181,111,14.085386965492349,8,6.577101043918285,8,4,1,0.8606962642481863,0,4,9,1,0.5059221169360203,19.45753186813065,0.2985378294857333,5,8.817740594075543,0.07550736558106658,9.353883090583444,Q1,0.4916473587634242,0.47696919302963475,0.49934368544427854,0.3403158207422348,1,0,0,0,102.41200124624804,2,Training Credits ($10K),100.10600081119873
CUST_00182,Company_182,80,29.095271817107005,12,1.6561624967747521,8,1,1,0.44509407091779557,0,2,1,0,0.6577342108105985,18.100478513027795,0.22594302910874353,4,8.075105781784252,0.03586660929226099,5.070954284384019,Q4,0.6117507957867693,0.3104585830377492,0.29030776724730417,0.6449615420522896,0,0,0,1,67.17858384768817,3,Implementation Support (40 hours),75.24912191152667
CUST_00183,Company_183,831,98.22389085240867,3,4.580013392336931,7,2,0,0.6329309469020086,1,2,5,1,0.29709826743574874,11.722560979931583,0.2646871947308926,2,6.047741517739538,0.08898457994545286,1.085128478393324,Q1,0.817970391896981,0.8493794508121837,0.6427612930063251,0.8460645649130274,1,0,0,0,64.92584273945882,1,Extended SLA (99.99% uptime),70.02164073516003
CUST_00184,Company_184,288,12.596848067989045,14,8.3825510209097,8,3,2,0.5912233737427782,2,3,6,1,0.3254789149121185,14.54054870613532,0.11323175970164559,7,6.324371603218475,0.049138877848989355,5.23742328270156,Q2,0.9103754280030962,0.5527046830561584,0.8080701443177499,0.729417744059916,0,1,0,0,114.03817574835105,0,Price Discount (15-20%),110.8560351796426
CUST_00185,Company_185,1177,128.45750075500987,6,7.732894835102021,8,1,1,0.20225420528322227,1,1,5,0,0.20013609639394314,21.841702824449076,0.3470956865513862,2,4.942158158348077,0.009864608845521566,5.399540641726215,Q1,0.7280927671331815,0.4712421333467114,0.4256501844435219,0.6510965273130962,1,0,0,0,80.20320060658828,0,Price Discount (15-20%),81.87637363170396
CUST_00186,Company_186,820,40.91961458152426,20,4.410611862371853,9,1,0,0.8395221777421266,2,4,8,1,0.48986935209222904,18.3323546455865,0.09994073224219169,2,4.047340608982479,0.00042847830637233325,7.149077937201228,Q1,0.43519870065319505,0.7620101118319169,0.26232216117402,0.8102654653669381,1,0,0,0,89.02648657303743,3,Implementation Support (40 hours),90.11119565268416
CUST_00187,Company_187,361,34.82080423291482,10,7.649782433674793,6,4,0,0.5742807378616934,4,0,4,1,0.3570513785686939,16.211193422702348,0.24996189578759334,2,7.238444973903288,0.0865477376785918,6.202210343426548,Q2,0.48145157206940453,0.6842184287787599,0.3628038870580692,0.536663139023104,0,1,0,0,86.12691535830191,1,Extended SLA (99.99% uptime),86.79815200867844
CUST_00188,Company_188,113,128.143657889661,10,3.715382071374626,8,5,1,0.26151497314191396,1,2,6,0,0.03614250574496496,18.72669875816942,0.48528589959829893,2,3.7540727349505616,0.03880988824216779,4.625393943760675,Q3,0.6725808555375847,0.23249947155438028,0.5449259134347026,0.7172395189013993,0,0,1,0,56.68428785816256,3,Implementation Support (40 hours),62.33559064948178
CUST_00189,Company_189,41,93.04804510470416,14,6.021406530858506,11,1,1,0.6608388023475995,1,0,5,1,0.2857060757675608,6.277919575522976,0.7290331733371734,5,3.4734441132303715,0.01357806430782263,5.288263851594404,Q3,0.4562871505251033,0.45601811318057844,0.28652781557418466,0.3521769789152762,0,0,1,0,82.28085044980008,0,Price Discount (15-20%),87.37851996643217
CUST_00190,Company_190,206,35.40455913661759,8,4.084527345614558,12,1,0,0.4452302697478018,2,0,7,1,0.34146553440299254,6.035295243532888,0.3443895535598424,3,3.89212645787072,-0.017778285143066036,5.059285961409108,Q3,0.4136300142534804,0.5822244732649954,0.49550905304536635,0.833562411936612,0,0,1,0,64.91461302148163,3,Implementation Support (40 hours),66.86401124685153
CUST_00191,Company_191,1457,219.46565785585233,14,7.754496586044631,7,5,0,0.5877206673593747,2,6,4,0,0.1307100006151296,12.690609845796873,0.016812178640380503,0,8.614013565391026,0.03812851667374571,8.55750291120549,Q4,0.49492304620317296,0.36965997044185805,0.014870236887362708,0.3879221939594487,0,0,0,1,91.03179822679803,0,Price Discount (15-20%),94.55212574970611
CUST_00192,Company_192,556,14.920319472019536,9,5.246951965636129,9,0,2,0.6438082645668245,2,2,7,1,0.14326840899878393,7.5805105272718984,0.36958744376206626,0,6.224074651232613,0.06214252576989084,5.695939995217873,Q2,0.9352400077793364,0.5658998966308708,0.25835445627100706,0.5001715082086926,0,1,0,0,105.73070260711354,0,Price Discount (15-20%),103.34970643021981
CUST_00193,Company_193,62,114.33385581902824,10,5.779001388442645,6,2,3,0.4435852642561908,1,1,4,1,0.3895114142203936,19.715596019693557,0.5684863172109961,1,7.149239998876123,0.029069265678613867,3.3164159705324945,Q2,0.5327096681743834,0.7052596958625599,0.3909849347030609,0.6017936457657338,0,1,0,0,99.3370734562173,1,Extended SLA (99.99% uptime),96.08235215650528
CUST_00194,Company_194,523,111.2435019121562,13,1.8499051839285865,9,1,0,0.7137028786092391,2,2,5,0,0.5735559417447832,9.670515938702138,0.40167442802428155,5,8.954729685119442,0.018402645195983856,8.819050542021635,Q4,0.5878979984322029,0.38319917350028415,0.23792047824360485,0.9251490205607398,0,0,0,1,78.61984330334306,3,Implementation Support (40 hours),80.14246576267817
CUST_00195,Company_195,719,37.65795698513547,9,7.595431795265507,5,2,1,0.6734120820878956,0,4,5,1,0.5527268394010141,6.608098548144159,0.4515175064219146,5,2.4234039852871554,0.03351872694179818,2.359609948329557,Q2,0.4807922737765633,0.28498476043718346,0.34769536708294224,0.7623146231233779,0,1,0,0,83.21832417330945,3,Implementation Support (40 hours),86.4785785258986
CUST_00196,Company_196,107,80.75013441557476,13,4.045861324170014,13,2,1,0.4839915351802956,0,1,5,1,0.4724061321345487,26.03941199630308,0.1634135097568441,1,6.8282532975448,0.08729576057434568,7.66644574341801,Q1,0.7005378916811282,0.12585883768054124,0.43138071299741226,0.33868329876958364,1,0,0,0,85.87494342709014,0,Price Discount (15-20%),86.22884499597549
